"RTL_STORE_CD","RTL_FIPS_COUNTY_DSC","RTL_PREMISE_TYPE_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG"
"201943003","PAYNE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100616894","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107317764","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100647184","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101910257","COMANCHE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101911802","TULSA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101652868","PONTOTOC","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101489829","MARSHALL","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100264995","MUSKOGEE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"207353312","LINCOLN","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"200096882","NOBLE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100097791","KINGFISHER","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101489831","KINGFISHER","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"202004083","OKLAHOMA","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"100685134","LE FLORE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101531859","WOODS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100254510","NOBLE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100476187","SEMINOLE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201941401","MARSHALL","ON","LODGING","RESORT/CONVENTION","Y","N"
"100097690","CUSTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100098228","TULSA","OFF","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","Y","N"
"102430602","OKLAHOMA","ON","DINING","CASUAL DINING","Y","Y"
"107234274","COMANCHE","ON","DINING","CASUAL DINING","Y","Y"
"101636225","POTTAWATOMIE","ON","DINING","CASUAL DINING","Y","Y"
"100307664","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101823331","POTTAWATOMIE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102071447","TULSA","ON","DINING","CASUAL DINING","Y","N"
"100448725","JEFFERSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101910285","COMANCHE","ON","RECREATION","PRIVATE CLUB","Y","N"
"100670535","GARFIELD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103680215","WAGONER","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101910830","OKLAHOMA","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"201932446","OKLAHOMA","ON","DINING","FAST CASUAL","Y","Y"
"100940912","CLEVELAND","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100647622","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107259892","HASKELL","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"107442315","OKLAHOMA","ON","DINING","CASUAL DINING","Y","N"
"100566385","TULSA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"107363361","TULSA","ON","DINING","CASUAL DINING","Y","Y"
"101932634","TULSA","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"100754355","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107347451","TULSA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102592061","CANADIAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101972661","WASHITA","ON","RECREATION","OTHER ENTERTAINMENT","Y","N"
"100573768","LE FLORE","OFF","GROCERY","SUPERCENTER","Y","N"
"100794515","POTTAWATOMIE","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100691435","JEFFERSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107510530","OKLAHOMA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107517715","CHOCTAW","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"103710790","GRADY","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"101552068","MUSKOGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107006633","TULSA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"201973182","PITTSBURG","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107262944","POTTAWATOMIE","ON","DINING","FAST CASUAL","Y","Y"
"100323131","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100504215","TULSA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101411898","HARMON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100656399","GARVIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101893800","TULSA","ON","BAR/NIGHTCLUB","ADULT ENTERTAINMENT","Y","Y"
"100512419","OSAGE","OFF","GROCERY","SUPERETTE","Y","N"
"202500522","OKLAHOMA","ON","DINING","FAST CASUAL","Y","Y"
"100531420","HUGHES","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"101822015","CREEK","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101945807","CLEVELAND","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"201976306","TULSA","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","N"
"100391826","GRADY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100701262","LOGAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102117323","LOGAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100685060","MUSKOGEE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100653983","OKLAHOMA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"207412263","CHEROKEE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101910892","OKLAHOMA","ON","DINING","FAST CASUAL","Y","N"
"102069147","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100554326","PITTSBURG","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100616881","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100754524","SEMINOLE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100098503","DELAWARE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100447390","OKMULGEE","OFF","CONVENIENCE STORE","GAS STATION/KIOSK","Y","N"
"105529856","TULSA","ON","DINING","CASUAL DINING","Y","Y"
"107440860","TULSA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"103682342","OKLAHOMA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"200550369","POTTAWATOMIE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107272540","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101597846","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100390267","OKLAHOMA","OFF","EXTENDED MASTER OFF-PREMISE","GIFT/VARIETY","N","N"
"100682723","PITTSBURG","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101942738","GARFIELD","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"100420095","OKLAHOMA","OFF","WHOLESALE CLUB","CONVENTIONAL CLUB","Y","N"
"200098919","ADAIR","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101936800","LINCOLN","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"100681784","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100325504","PUSHMATAHA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102191447","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100566417","TULSA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"101437032","GARVIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200206424","PAYNE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101868242","MUSKOGEE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101644527","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100673079","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103747617","PITTSBURG","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100616866","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100661527","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"207249468","POTTAWATOMIE","ON","DINING","CASUAL DINING","Y","N"
"100977949","TULSA","OFF","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","Y","N"
"102718323","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100097686","JEFFERSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107085202","LINCOLN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107280286","OKLAHOMA","ON","DINING","CASUAL DINING","Y","N"
"100650584","POTTAWATOMIE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103752964","GRADY","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100096796","OKLAHOMA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"200673252","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102321795","TULSA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101449763","TULSA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101541959","POTTAWATOMIE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200691464","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100647165","MCINTOSH","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200098403","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101942584","OKLAHOMA","ON","DINING","CASUAL DINING","Y","N"
"103931983","ROGERS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100307659","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107368019","OKLAHOMA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100699596","OKLAHOMA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101823337","MCCURTAIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100263617","PAYNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100451685","DEWEY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"302169624","LE FLORE","OFF","LIQUOR","BEER SPECIALTY STORE","Y","Y"
"201943129","JEFFERSON","ON","DINING","CASUAL DINING","Y","N"
"102228537","OKLAHOMA","NR","DISTRIBUTOR/SUB-DISTRIBUTOR","DISTRIBUTOR/SUB-DISTRIBUTOR","N","N"
"201661180","OKLAHOMA","ON","DINING","CASUAL DINING","Y","Y"
"200633086","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101928617","OKLAHOMA","ON","DINING","CASUAL DINING","Y","Y"
"100566389","PAWNEE","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"107009593","CRAIG","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"107350770","OKLAHOMA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101942131","SEQUOYAH","ON","RECREATION","CASINO/GAMBLING","Y","N"
"101956812","PONTOTOC","ON","DINING","CASUAL DINING","Y","Y"
"100265056","CREEK","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107485521","COMANCHE","ON","RECREATION","OTHER ENTERTAINMENT","Y","N"
"101930260","CUSTER","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"102675940","BRYAN","ON","DINING","FAST CASUAL","Y","N"
"100141774","COMANCHE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102245524","OKLAHOMA","ON","DINING","CASUAL DINING","Y","N"
"100273568","MCCLAIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101833235","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200263619","PAYNE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101470449","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100424897","PITTSBURG","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"300236257","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107375639","TULSA","NR","DISTRIBUTOR/SUB-DISTRIBUTOR","DISTRIBUTOR/SUB-DISTRIBUTOR","N","N"
"100166224","KAY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101909990","BECKHAM","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107256826","SEQUOYAH","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100144427","DEWEY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100144839","ROGERS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200098798","MCCURTAIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100335279","OKLAHOMA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"101824829","MARSHALL","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107231488","TULSA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100699512","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100356031","TULSA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101000728","TULSA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"202622564","CLEVELAND","ON","DINING","CASUAL DINING","Y","N"
"200742056","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200712591","ADAIR","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201528770","POTTAWATOMIE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100616867","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100906706","CRAIG","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"107390036","CLEVELAND","OFF","WHOLESALE CLUB","CONVENTIONAL CLUB","Y","N"
"100792699","OKLAHOMA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"100480582","TULSA","OFF","WHOLESALE CLUB","CONVENTIONAL CLUB","Y","N"
"100691470","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101644553","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
