"RTL_STORE_CD","RTL_FIPS_COUNTY_DSC","RTL_PREMISE_TYPE_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG"
"105531125","DAKOTA","ON","DINING","CASUAL DINING","Y","Y"
"205646301","MORRISON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105646889","AITKIN","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"102004427","FILLMORE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105645122","WINONA","ON","DINING","CASUAL DINING","Y","Y"
"203729735","RAMSEY","ON","DINING","CASUAL DINING","Y","Y"
"305645040","STEARNS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101406812","RAMSEY","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"107227951","OLMSTED","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105647346","RICE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107444451","CHISAGO","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"101930906","ISANTI","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"102596994","RAMSEY","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100653891","CROW WING","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103751949","FREEBORN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105645613","BLUE EARTH","ON","RECREATION","PRIVATE CLUB","Y","Y"
"205646170","LE SUEUR","ON","DINING","CASUAL DINING","Y","Y"
"105645650","ANOKA","ON","RECREATION","PRIVATE CLUB","Y","Y"
"107300928","RICE","ON","DINING","CASUAL DINING","Y","N"
"101776146","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"101425636","HENNEPIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"107431145","OLMSTED","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101745095","DAKOTA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102024129","CROW WING","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105647664","ITASCA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"103848199","SHERBURNE","ON","DINING","CASUAL DINING","Y","Y"
"101745875","HENNEPIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105649209","ITASCA","ON","BAR/NIGHTCLUB","COUNTRY WESTERN","Y","Y"
"100910291","DAKOTA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"107317077","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"102009866","DAKOTA","ON","DINING","CASUAL DINING","Y","Y"
"101796656","CHISAGO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101914423","KITTSON","ON","DINING","CASUAL DINING","Y","Y"
"100364492","SAINT LOUIS","OFF","WHOLESALE CLUB","CONVENTIONAL CLUB","Y","N"
"103700855","SCOTT","ON","DINING","CASUAL DINING","Y","N"
"101425638","BECKER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"405645361","MARTIN","ON","DINING","CASUAL DINING","Y","Y"
"107496109","LE SUEUR","ON","EXTENDED MASTER ON-PREMISE","SPECIAL EVENTS","N","N"
"105648817","WINONA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105645926","DOUGLAS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"105648535","MILLE LACS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101546142","ITASCA","ON","DINING","CASUAL DINING","Y","Y"
"105545741","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"107080435","BELTRAMI","ON","EXTENDED MASTER ON-PREMISE","SPECIAL EVENTS","N","N"
"105645450","YELLOW MDCNE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"103684887","POLK","ON","DINING","CASUAL DINING","Y","Y"
"105645448","GOODHUE","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101425932","STEARNS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101425815","RAMSEY","OFF","LIQUOR","LIQUOR SUPER STORE","Y","Y"
"105645607","TRAVERSE","ON","RECREATION","PRIVATE CLUB","Y","Y"
"102065285","RAMSEY","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"205646463","CARVER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105645104","CARVER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101803381","BLUE EARTH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105647337","CARVER","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"103576531","HENNEPIN","OFF","LIQUOR","LIQUOR SUPER STORE","Y","Y"
"100903289","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105645751","WATONWAN","ON","RECREATION","PRIVATE CLUB","Y","Y"
"105648367","SAINT LOUIS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"103621457","STEELE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100077640","RAMSEY","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102286968","RICE","ON","DINING","CASUAL DINING","Y","N"
"101914437","KOOCHICHING","ON","DINING","CASUAL DINING","Y","Y"
"100969236","CHISAGO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105645217","LYON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100079007","HENNEPIN","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101748096","WASHINGTON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105645616","ANOKA","ON","RECREATION","PRIVATE CLUB","Y","Y"
"105649057","POPE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105646750","TODD","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101425891","CASS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105646942","POPE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105524873","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"103918765","MOWER","ON","RECREATION","OTHER ENTERTAINMENT","Y","N"
"107086055","FREEBORN","ON","DINING","CASUAL DINING","Y","Y"
"105649321","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107454243","BENTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107466089","RAMSEY","ON","DINING","CASUAL DINING","Y","Y"
"100767178","SAINT LOUIS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205647812","STEARNS","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"100077601","RAMSEY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105645102","CARVER","ON","DINING","CASUAL DINING","Y","Y"
"105647195","OTTER TAIL","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105647711","COOK","ON","LODGING","RESORT/CONVENTION","Y","Y"
"305646095","SCOTT","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105647280","STEARNS","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"103025416","DAKOTA","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"105646766","SAINT LOUIS","ON","DINING","CASUAL DINING","Y","Y"
"101425985","ROSEAU","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105644933","SAINT LOUIS","ON","DINING","CASUAL DINING","Y","Y"
"102491737","HENNEPIN","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"105646945","SAINT LOUIS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107487613","OLMSTED","ON","DINING","CASUAL DINING","Y","Y"
"100663761","WASHINGTON","ON","DINING","CASUAL DINING","Y","Y"
"102710079","HENNEPIN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107047131","MORRISON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107034592","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"200529990","RAMSEY","ON","DINING","CASUAL DINING","Y","Y"
"107306301","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"105647350","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105645826","RICE","ON","RECREATION","PRIVATE CLUB","Y","Y"
"100078459","HENNEPIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101495805","CROW WING","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"205647784","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"205649023","HENNEPIN","ON","DINING","FINE DINING","Y","Y"
"305645178","WASECA","ON","DINING","CASUAL DINING","Y","Y"
"301940292","MCLEOD","ON","DINING","FAST CASUAL","Y","Y"
"200682199","MEEKER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100634516","WINONA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100079364","OLMSTED","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105645191","HENNEPIN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100079802","STEARNS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"305647531","PINE","ON","DINING","CASUAL DINING","Y","Y"
"107478826","HENNEPIN","ON","RECREATION","STADIUM/ARENA/CONVENTION","Y","Y"
"101962045","HENNEPIN","ON","DINING","CASUAL DINING","Y","N"
"205646892","MORRISON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105646589","GOODHUE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"102589073","ANOKA","ON","RECREATION","PRIVATE CLUB","Y","Y"
"105646231","COTTONWOOD","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"103491637","OLMSTED","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105648491","CARLTON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105645154","LINCOLN","ON","DINING","CASUAL DINING","Y","Y"
"201616776","HENNEPIN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105649094","STEARNS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105649022","SHERBURNE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"105645454","RAMSEY","ON","RECREATION","PRIVATE CLUB","Y","Y"
"201630068","HENNEPIN","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"103637456","HENNEPIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102147026","HENNEPIN","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"101881276","HENNEPIN","ON","DINING","FAST CASUAL","Y","Y"
"105648142","OTTER TAIL","ON","DINING","POLISHED CASUAL","Y","Y"
"101795675","CARVER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105647473","ANOKA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105645701","STEARNS","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101425752","CASS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105644826","RICE","ON","DINING","CASUAL DINING","Y","Y"
"105649330","WASHINGTON","ON","CATERER","BANQUET HALL","Y","Y"
"100997104","HENNEPIN","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101426009","HENNEPIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205646937","OLMSTED","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101583923","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"200272812","STEELE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105647043","SAINT LOUIS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107463525","MEEKER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105647063","SAINT LOUIS","ON","DINING","CASUAL DINING","Y","Y"
"200079824","DOUGLAS","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101775957","ITASCA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"107517026","CROW WING","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"202548407","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"105648336","STEARNS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105649040","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101495880","CARVER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"103923027","FREEBORN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100693061","OLMSTED","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105646808","HENNEPIN","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"103923506","CARLTON","ON","DINING","CASUAL DINING","Y","Y"
"101634975","HENNEPIN","ON","DINING","FINE DINING","Y","Y"
"100415027","HENNEPIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"205645177","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"105530681","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"101914218","SCOTT","ON","DINING","CASUAL DINING","Y","Y"
"101621740","OLMSTED","ON","DINING","CASUAL DINING","Y","Y"
"102398928","HENNEPIN","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"103941871","WRIGHT","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102342407","WASECA","ON","DINING","CASUAL DINING","Y","Y"
"101874125","DAKOTA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205647616","SAINT LOUIS","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"105545573","RAMSEY","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"105647848","BLUE EARTH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101425897","ITASCA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102200795","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"105648036","RAMSEY","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"102048638","HOUSTON","OFF","EXTENDED MASTER OFF-PREMISE","MARINA","N","N"
"102000316","HENNEPIN","ON","DINING","FINE DINING","Y","Y"
"107089180","ANOKA","ON","DINING","CASUAL DINING","Y","Y"
"101793183","WASECA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101425940","HENNEPIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100321406","CHIPPEWA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101893046","SCOTT","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"105647892","POPE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100969198","DAKOTA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107346350","DAKOTA","OFF","LIQUOR","LIQUOR SUPER STORE","Y","Y"
"107337737","RAMSEY","ON","DINING","CASUAL DINING","Y","Y"
"102045823","ITASCA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101954682","OLMSTED","ON","DINING","FINE DINING","Y","Y"
"105646442","MOWER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101453702","MORRISON","ON","DINING","CASUAL DINING","Y","Y"
"105647110","RAMSEY","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101863284","LAC QUI PARL","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101425662","RAMSEY","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101546138","RENVILLE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"201671049","DAKOTA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100511810","HENNEPIN","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105648788","WATONWAN","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"105648901","HENNEPIN","ON","DINING","FINE DINING","Y","Y"
"107462404","HENNEPIN","ON","EXTENDED MASTER ON-PREMISE","INSTITUTION","N","N"
"105645052","RAMSEY","ON","BAR/NIGHTCLUB","COUNTRY WESTERN","Y","Y"
"205644786","OLMSTED","ON","DINING","FINE DINING","Y","Y"
"101406809","STEARNS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105525006","DAKOTA","ON","DINING","CASUAL DINING","Y","Y"
"105648978","SAINT LOUIS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101425894","TODD","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"201667963","OTTER TAIL","ON","DINING","CASUAL DINING","Y","Y"
"105645714","PINE","ON","RECREATION","PRIVATE CLUB","Y","Y"
"107242897","WATONWAN","ON","DINING","CASUAL DINING","Y","N"
"101938440","SAINT LOUIS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"100884443","ANOKA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105646594","CASS","ON","LODGING","RESORT/CONVENTION","Y","Y"
"200692994","LYON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105645485","ROSEAU","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101406842","SAINT LOUIS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105647886","SCOTT","ON","RECREATION","PRIVATE CLUB","Y","Y"
"105647959","BLUE EARTH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105647013","LAKE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","N"
"100767640","DAKOTA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100702403","HENNEPIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101425624","BROWN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101636758","HENNEPIN","OFF","GROCERY","SUPERCENTER","Y","N"
"205647336","MILLE LACS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"100139358","WRIGHT","ON","BAR/NIGHTCLUB","PREMIUM BAR","Y","Y"
"201620324","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"101406923","HENNEPIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205644924","HENNEPIN","ON","DINING","CASUAL DINING","Y","N"
"101696553","RAMSEY","ON","DINING","CASUAL DINING","Y","N"
"201654847","ISANTI","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"401616611","ANOKA","ON","DINING","CASUAL DINING","Y","Y"
"103612060","HENNEPIN","ON","DINING","CASUAL DINING","Y","N"
"105646218","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"205644967","WATONWAN","ON","DINING","CASUAL DINING","Y","Y"
"102126094","STEARNS","ON","DINING","CASUAL DINING","Y","Y"
"105648472","CLAY","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"101425724","HENNEPIN","OFF","LIQUOR","LIQUOR SUPER STORE","Y","Y"
"102161014","NOBLES","OFF","GROCERY","SUPERETTE","Y","N"
"105645057","OLMSTED","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107504529","HENNEPIN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"205525716","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"100903227","MILLE LACS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101425631","HENNEPIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101406917","MCLEOD","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105647927","DAKOTA","ON","BAR/NIGHTCLUB","COUNTRY WESTERN","Y","Y"
"105646999","SAINT LOUIS","OFF","EXTENDED MASTER OFF-PREMISE","RESIDENTIAL ADDRESS","N","N"
"105649244","MORRISON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101407043","CARLTON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105648671","RAMSEY","ON","BAR/NIGHTCLUB","COUNTRY WESTERN","Y","Y"
"107267632","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101917896","RAMSEY","ON","DINING","CASUAL DINING","Y","Y"
"101407086","SAINT LOUIS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"203580829","BLUE EARTH","ON","DINING","CASUAL DINING","Y","Y"
"201425857","WASHINGTON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101425730","BENTON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105645838","PENNINGTON","ON","RECREATION","PRIVATE CLUB","Y","Y"
"201857348","OLMSTED","ON","DINING","CASUAL DINING","Y","Y"
"105647064","DAKOTA","ON","DINING","CASUAL DINING","Y","Y"
"105645472","SCOTT","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101786820","WINONA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205647632","MILLE LACS","ON","LODGING","RESORT/CONVENTION","Y","Y"
"107530442","ANOKA","ON","DINING","CASUAL DINING","Y","Y"
"107530867","SAINT LOUIS","ON","EXTENDED MASTER ON-PREMISE","SPECIAL EVENTS","N","N"
"103123628","STEELE","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"201425598","HENNEPIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105646422","BLUE EARTH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105649355","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"101476891","ITASCA","OFF","LIQUOR","LIQUOR SUPER STORE","Y","Y"
"105644984","JACKSON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","N"
"101922776","CROW WING","ON","DINING","POLISHED CASUAL","Y","Y"
"105648822","WASHINGTON","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"102221463","STEARNS","ON","DINING","CASUAL DINING","Y","Y"
"105646731","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100573875","LAKE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105648772","BROWN","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"101406760","ANOKA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101583731","SCOTT","ON","DINING","CASUAL DINING","Y","Y"
"101977417","OLMSTED","ON","DINING","FAST CASUAL","Y","N"
"100684207","CASS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105646722","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"205648356","CASS","ON","LODGING","RESORT/CONVENTION","Y","Y"
"100077587","RAMSEY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105648275","WABASHA","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"101913989","MILLE LACS","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"100518922","RAMSEY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107349031","SAINT LOUIS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101832370","CROW WING","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"203585852","GOODHUE","ON","DINING","CASUAL DINING","Y","Y"
"205648513","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"107512363","HENNEPIN","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"105647587","CARVER","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"101783845","GOODHUE","ON","DINING","CASUAL DINING","Y","Y"
"205649117","WADENA","ON","LODGING","RESORT/CONVENTION","Y","N"
"105648438","STEARNS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"100181304","RAMSEY","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103614812","CLAY","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105526608","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"105644989","ANOKA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"205647447","MURRAY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"202139808","STEELE","ON","DINING","CASUAL DINING","Y","Y"
"105647979","SIBLEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101448393","OLMSTED","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102020763","CHISAGO","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"102573874","ITASCA","OFF","GROCERY","SUPERCENTER","Y","N"
"101993769","WATONWAN","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"205646041","KOOCHICHING","ON","DINING","CASUAL DINING","Y","Y"
"201979137","MAHNOMEN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"205645628","HENNEPIN","ON","RECREATION","PRIVATE CLUB","Y","Y"
"105646091","HENNEPIN","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"105647217","SAINT LOUIS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105647777","AITKIN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105645955","HENNEPIN","ON","DINING","CASUAL DINING","Y","Y"
"107402166","WASHINGTON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105644942","RAMSEY","ON","DINING","CASUAL DINING","Y","Y"
"105645791","SAINT LOUIS","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101936514","HENNEPIN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","N"
"103903696","RAMSEY","NR","NON RETAIL","HOUSE ACCOUNTS","N","N"
"101881272","OLMSTED","ON","DINING","FAST CASUAL","Y","Y"
"105645594","FILLMORE","ON","RECREATION","PRIVATE CLUB","Y","Y"
"201616127","SAINT LOUIS","ON","DINING","CASUAL DINING","Y","Y"
"105646560","RAMSEY","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101921760","RAMSEY","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101453596","MOWER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
